week_ending,influenza_season,estimate,mmwr_year,mmwr_week,as_of_date,race_and_ethnicity,current_season_week_ending_label
2026-01-31T00:00:00.000,2025-2026,35.04,2026,4,,"Black, Non-Hispanic",2026-01-31 00:00:00.0000000
2026-01-31T00:00:00.000,2025-2026,44.71,2026,4,,"Other, Non-Hispanic",2026-01-31 00:00:00.0000000
2023-10-28T00:00:00.000,2023-2024,36.74,2023,43,,"White, Non-Hispanic",2025-10-25 00:00:00.0000000
2023-10-21T00:00:00.000,2023-2024,32.45,2023,42,,"White, Non-Hispanic",2025-10-18 00:00:00.0000000
2023-10-14T00:00:00.000,2023-2024,31.630000000000003,2023,41,,"Asian, Non-Hispanic",2025-10-11 00:00:00.0000000
2023-10-28T00:00:00.000,2023-2024,35.03,2023,43,,"Other, Non-Hispanic",2025-10-25 00:00:00.0000000
2023-10-07T00:00:00.000,2023-2024,26.38,2023,40,,"Asian, Non-Hispanic",2025-10-04 00:00:00.0000000
2023-10-28T00:00:00.000,2023-2024,39.55,2023,43,,"Asian, Non-Hispanic",2025-10-25 00:00:00.0000000
2023-10-14T00:00:00.000,2023-2024,19.79,2023,41,,"Black, Non-Hispanic",2025-10-11 00:00:00.0000000
2023-10-14T00:00:00.000,2023-2024,27.12,2023,41,,"Other, Non-Hispanic",2025-10-11 00:00:00.0000000
2023-10-21T00:00:00.000,2023-2024,36.04,2023,42,,"Asian, Non-Hispanic",2025-10-18 00:00:00.0000000
2023-10-07T00:00:00.000,2023-2024,15.659999999999998,2023,40,,"Black, Non-Hispanic",2025-10-04 00:00:00.0000000
2023-10-07T00:00:00.000,2023-2024,22.05,2023,40,,"Other, Non-Hispanic",2025-10-04 00:00:00.0000000
2023-10-21T00:00:00.000,2023-2024,31.52,2023,42,,"Other, Non-Hispanic",2025-10-18 00:00:00.0000000
2023-10-28T00:00:00.000,2023-2024,26.21,2023,43,,"Black, Non-Hispanic",2025-10-25 00:00:00.0000000
2023-10-21T00:00:00.000,2023-2024,23.32,2023,42,,"Black, Non-Hispanic",2025-10-18 00:00:00.0000000
2023-10-07T00:00:00.000,2023-2024,21.0,2023,40,,Overall,2025-10-04 00:00:00.0000000
2023-10-14T00:00:00.000,2023-2024,26.640000000000004,2023,41,,Overall,2025-10-11 00:00:00.0000000
2023-10-21T00:00:00.000,2023-2024,31.71,2023,42,,Overall,2025-10-18 00:00:00.0000000
2025-08-09T00:00:00.000,2025-2026,0.134,2025,32,,Overall,2025-08-09 00:00:00.0000000
2025-08-30T00:00:00.000,2025-2026,1.24,2025,35,,"Black, Non-Hispanic",2025-08-30 00:00:00.0000000
2025-08-30T00:00:00.000,2025-2026,2.6,2025,35,,"Asian, Non-Hispanic",2025-08-30 00:00:00.0000000
2025-08-09T00:00:00.000,2025-2026,0.128,2025,32,,"Black, Non-Hispanic",2025-08-09 00:00:00.0000000
2025-08-23T00:00:00.000,2025-2026,0.662,2025,34,,"Black, Non-Hispanic",2025-08-23 00:00:00.0000000
2025-09-20T00:00:00.000,2025-2026,12.95,2025,38,,"Asian, Non-Hispanic",2025-09-20 00:00:00.0000000
2025-08-16T00:00:00.000,2025-2026,0.3229999999999999,2025,33,,"Black, Non-Hispanic",2025-08-16 00:00:00.0000000
2025-08-16T00:00:00.000,2025-2026,0.3419999999999999,2025,33,,"White, Non-Hispanic",2025-08-16 00:00:00.0000000
2025-09-27T00:00:00.000,2025-2026,17.349999999999998,2025,39,,"Asian, Non-Hispanic",2025-09-27 00:00:00.0000000
2025-08-09T00:00:00.000,2025-2026,0.13,2025,32,,"White, Non-Hispanic",2025-08-09 00:00:00.0000000
2025-09-13T00:00:00.000,2025-2026,8.66,2025,37,,"Asian, Non-Hispanic",2025-09-13 00:00:00.0000000
2025-08-09T00:00:00.000,2025-2026,0.1369999999999999,2025,32,,Hispanic,2025-08-09 00:00:00.0000000
2025-09-20T00:00:00.000,2025-2026,9.47,2025,38,,Overall,2025-09-20 00:00:00.0000000
2025-09-06T00:00:00.000,2025-2026,3.77,2025,36,,"Other, Non-Hispanic",2025-09-06 00:00:00.0000000
2025-09-06T00:00:00.000,2025-2026,3.02,2025,36,,Overall,2025-09-06 00:00:00.0000000
2025-08-02T00:00:00.000,2025-2026,0.0236999999999999,2025,31,,Hispanic,2025-08-02 00:00:00.0000000
2025-09-13T00:00:00.000,2025-2026,5.94,2025,37,,Overall,2025-09-13 00:00:00.0000000
2025-09-13T00:00:00.000,2025-2026,6.88,2025,37,,"Other, Non-Hispanic",2025-09-13 00:00:00.0000000
2025-08-30T00:00:00.000,2025-2026,1.93,2025,35,,"Other, Non-Hispanic",2025-08-30 00:00:00.0000000
2025-09-27T00:00:00.000,2025-2026,10.43,2025,39,,"Black, Non-Hispanic",2025-09-27 00:00:00.0000000
2025-09-20T00:00:00.000,2025-2026,7.55,2025,38,,"Black, Non-Hispanic",2025-09-20 00:00:00.0000000
2025-09-20T00:00:00.000,2025-2026,10.38,2025,38,,"Other, Non-Hispanic",2025-09-20 00:00:00.0000000
2025-08-23T00:00:00.000,2025-2026,0.7349999999999999,2025,34,,Overall,2025-08-23 00:00:00.0000000
2025-09-13T00:00:00.000,2025-2026,4.8500000000000005,2025,37,,"Black, Non-Hispanic",2025-09-13 00:00:00.0000000
2025-08-30T00:00:00.000,2025-2026,1.41,2025,35,,Overall,2025-08-30 00:00:00.0000000
2025-09-27T00:00:00.000,2025-2026,14.08,2025,39,,"Other, Non-Hispanic",2025-09-27 00:00:00.0000000
2025-11-22T00:00:00.000,2025-2026,29.83,2025,47,,"Black, Non-Hispanic",2025-11-22 00:00:00.0000000
2025-11-22T00:00:00.000,2025-2026,39.18,2025,47,,"Other, Non-Hispanic",2025-11-22 00:00:00.0000000
2025-11-08T00:00:00.000,2025-2026,37.55,2025,45,,Overall,2025-11-08 00:00:00.0000000
2025-11-29T00:00:00.000,2025-2026,30.47,2025,48,,"Black, Non-Hispanic",2025-11-29 00:00:00.0000000
2025-11-29T00:00:00.000,2025-2026,39.96,2025,48,,"Other, Non-Hispanic",2025-11-29 00:00:00.0000000
2025-11-08T00:00:00.000,2025-2026,21.03,2025,45,,Hispanic,2025-11-08 00:00:00.0000000
2025-11-15T00:00:00.000,2025-2026,22.37,2025,46,,Hispanic,2025-11-15 00:00:00.0000000
2025-11-22T00:00:00.000,2025-2026,23.53,2025,47,,Hispanic,2025-11-22 00:00:00.0000000
2025-11-01T00:00:00.000,2025-2026,19.51,2025,44,,Hispanic,2025-11-01 00:00:00.0000000
2025-11-01T00:00:00.000,2025-2026,33.45,2025,44,,"Other, Non-Hispanic",2025-11-01 00:00:00.0000000
2025-11-29T00:00:00.000,2025-2026,42.31,2025,48,,Overall,2025-11-29 00:00:00.0000000
2025-11-08T00:00:00.000,2025-2026,38.59,2025,45,,"White, Non-Hispanic",2025-11-08 00:00:00.0000000
2025-11-01T00:00:00.000,2025-2026,35.88,2025,44,,"White, Non-Hispanic",2025-11-01 00:00:00.0000000
2025-11-22T00:00:00.000,2025-2026,42.66,2025,47,,"White, Non-Hispanic",2025-11-22 00:00:00.0000000
2025-11-29T00:00:00.000,2025-2026,24.17,2025,48,,Hispanic,2025-11-29 00:00:00.0000000
2025-11-15T00:00:00.000,2025-2026,40.78,2025,46,,"White, Non-Hispanic",2025-11-15 00:00:00.0000000
2025-11-29T00:00:00.000,2025-2026,43.5,2025,48,,"White, Non-Hispanic",2025-11-29 00:00:00.0000000
